Detailed Item ID  ↓,,Item Name,Item ID,Detailed Item Name,Organisation Capability,Organisation: Organisation Name,Organisation: Organisation ID,Capability Type,Validation Date,Organisation: Billing Street,Organisation: Billing City,Organisation: Billing State/Province,Organisation: Billing Zip/Postal Code,Sector Mapping ID,Sector Name
,,electrical - switchboards,ITM-002727,Switchboards,OC-003596,,001On00000JfSrC,Service Provider,1/09/2023,"266-268 Payneham Road,",Payneham,SA,5070,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003702,,001On00000JfSrD,Service Provider,1/09/2023,"51 Boothby Street,",Panorama,SA,5041,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003701,,001On00000JfSrD,Service Provider,1/09/2023,"51 Boothby Street,",Panorama,SA,5041,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003700,,001On00000JfSrD,Service Provider,1/09/2023,"51 Boothby Street,",Panorama,SA,5041,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003614,,001On00000JfSrD,Service Provider,1/09/2023,"51 Boothby Street,",Panorama,SA,5041,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003611,,001On00000JfSrG,Service Provider,1/09/2023,"2 Rockleigh Court,",Glenella,QLD,4740,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-006076,,001On00000JfSrN,Manufacturer,1/09/2023,"51 Ellemsea Circuit,",Lonsdale,SA,5160,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-004467,,001On00000JfSrO,Wholesaler,1/09/2023,"39 Collingwood St,",Osborne Park,WA,6017,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-004395,,001On00000JfSrO,Supplier,1/09/2023,"39 Collingwood St,",Osborne Park,WA,6017,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-004394,,001On00000JfSrO,Supplier,1/09/2023,"39 Collingwood St,",Osborne Park,WA,6017,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-004393,,001On00000JfSrO,Supplier,1/09/2023,"39 Collingwood St,",Osborne Park,WA,6017,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003696,,001On00000JfZjf,Service Provider,1/09/2023,"10 Truscot Place,",Thornlands,QLD,4164,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003695,,001On00000JfZjf,Service Provider,1/09/2023,"10 Truscot Place,",Thornlands,QLD,4164,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003694,,001On00000JfZjf,Service Provider,1/09/2023,"10 Truscot Place,",Thornlands,QLD,4164,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003603,,001On00000JfZjf,Service Provider,1/09/2023,"10 Truscot Place,",Thornlands,QLD,4164,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003597,,001On00000JfZk7,Service Provider,1/09/2023,"9 Hamill Street,",Garbutt,QLD,4814,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-000418,,001On00000JfZkc,Item Supplier,1/09/2023,"6 Hood Street,",Wellsford,NI,900,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-004389,,001On00000JfZkc,Supplier,1/09/2023,"6 Hood Street,",Wellsford,NI,900,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-004388,,001On00000JfZkc,Supplier,1/09/2023,"6 Hood Street,",Wellsford,NI,900,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-004387,,001On00000JfZkc,Supplier,1/09/2023,"6 Hood Street,",Wellsford,NI,900,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-006089,,001On00000JfZki,Manufacturer,1/09/2023,"52 Hope Valley Road,",Naval Base,WA,6165,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-004466,,001On00000JfZkt,Wholesaler,1/09/2023,"Level 7, 330 Collins Street,",Melbourne,VIC,3000,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003708,,001On00000JfZoe,Service Provider,1/09/2023,"9 Jaybel Street,",Salisbury,QLD,4107,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003707,,001On00000JfZoe,Service Provider,1/09/2023,"9 Jaybel Street,",Salisbury,QLD,4107,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003706,,001On00000JfZoe,Service Provider,1/09/2023,"9 Jaybel Street,",Salisbury,QLD,4107,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003588,,001On00000JfZoe,Service Provider,1/09/2023,"9 Jaybel Street,",Salisbury,QLD,4107,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003636,,001On00000JfZon,Service Provider,1/09/2023,"573 - 575 Tarragindi Road,",Salisbury,QLD,4107,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003635,,001On00000JfZon,Service Provider,1/09/2023,"573 - 575 Tarragindi Road,",Salisbury,QLD,4107,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003634,,001On00000JfZon,Service Provider,1/09/2023,"573 - 575 Tarragindi Road,",Salisbury,QLD,4107,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003606,,001On00000JfZon,Service Provider,1/09/2023,"573 - 575 Tarragindi Road,",Salisbury,QLD,4107,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003594,,001On00000JfZoy,Service Provider,1/09/2023,"Unit 5, 93 Rivergate Place,",Murrarrie,QLD,4172,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003665,,001On00000JfZpC,Service Provider,1/09/2023,"Unit 3, 90 Aumuller Street,",Portsmith,QLD,4870,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003664,,001On00000JfZpC,Service Provider,1/09/2023,"Unit 3, 90 Aumuller Street,",Portsmith,QLD,4870,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003663,,001On00000JfZpC,Service Provider,1/09/2023,"Unit 3, 90 Aumuller Street,",Portsmith,QLD,4870,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003607,,001On00000JfZpC,Service Provider,1/09/2023,"Unit 3, 90 Aumuller Street,",Portsmith,QLD,4870,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003682,,001On00000JfZpa,Service Provider,1/09/2023,"Unit 3, 18 Blackbutt Road,",Port Macquarie,NSW,2444,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003681,,001On00000JfZpa,Service Provider,1/09/2023,"Unit 3, 18 Blackbutt Road,",Port Macquarie,NSW,2444,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003680,,001On00000JfZpa,Service Provider,1/09/2023,"Unit 3, 18 Blackbutt Road,",Port Macquarie,NSW,2444,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003580,,001On00000JfZpa,Service Provider,1/09/2023,"Unit 3, 18 Blackbutt Road,",Port Macquarie,NSW,2444,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-006072,,001On00000JfZpr,Manufacturer,1/09/2023,"45 John St,",Oakleigh,VIC,3166,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-006061,,001On00000JfZqC,Manufacturer,1/09/2023,12-16 Catalano Road,CANNING VALE,WA,6163,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-000659,,001On00000JfZqQ,Manufacturer,1/09/2023,"7 Walker Street,",Braeside,VIC,3195,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-000658,,001On00000JfZqQ,Manufacturer,1/09/2023,"7 Walker Street,",Braeside,VIC,3195,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-000657,,001On00000JfZqQ,Manufacturer,1/09/2023,"7 Walker Street,",Braeside,VIC,3195,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-006077,,001On00000JfZqQ,Manufacturer,1/09/2023,"7 Walker Street,",Braeside,VIC,3195,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003608,,001On00000JfZrL,Service Provider,1/09/2023,"Unit 9, 9-11 Johnson Road,",Tuggerah,NSW,2259,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003668,,001On00000JfZrc,Service Provider,1/09/2023,"57 McLellan Road,",Bordertown,SA,5268,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003667,,001On00000JfZrc,Service Provider,1/09/2023,"57 McLellan Road,",Bordertown,SA,5268,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003666,,001On00000JfZrc,Service Provider,1/09/2023,"57 McLellan Road,",Bordertown,SA,5268,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003584,,001On00000JfZrc,Service Provider,1/09/2023,"57 McLellan Road,",Bordertown,SA,5268,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003604,,001On00000JfZv1,Service Provider,1/09/2023,"Level 1, 111 Colin Street,",West Perth,WA,6005,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-006068,,001On00000JfZwF,Manufacturer,1/09/2023,"Unit 6-7, 5 Stephen Street,",Melrose Park,SA,5039,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003589,,001On00000JfZwO,Service Provider,1/09/2023,"18156 Warrego Highway,",Dalby,QLD,4405,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003630,,001On00000JfZwp,Service Provider,1/09/2023,"27 Elliot Street,",Midvale,WA,6056,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003629,,001On00000JfZwp,Service Provider,1/09/2023,"27 Elliot Street,",Midvale,WA,6056,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003628,,001On00000JfZwp,Service Provider,1/09/2023,"27 Elliot Street,",Midvale,WA,6056,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003591,,001On00000JfZwp,Service Provider,1/09/2023,"27 Elliot Street,",Midvale,WA,6056,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003693,,001On00000JfZxH,Service Provider,1/09/2023,"2 Seely Street,",Dandenong,VIC,3175,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003692,,001On00000JfZxH,Service Provider,1/09/2023,"2 Seely Street,",Dandenong,VIC,3175,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003691,,001On00000JfZxH,Service Provider,1/09/2023,"2 Seely Street,",Dandenong,VIC,3175,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003609,,001On00000JfZxH,Service Provider,1/09/2023,"2 Seely Street,",Dandenong,VIC,3175,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-000602,,001On00000JfZxc,Manufacturer,1/09/2023,"15-17 Kirkdale Street, ",Brunswick East ,VIC,3057,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-000601,,001On00000JfZxc,Manufacturer,1/09/2023,"15-17 Kirkdale Street, ",Brunswick East ,VIC,3057,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-000600,,001On00000JfZxc,Manufacturer,1/09/2023,"15-17 Kirkdale Street, ",Brunswick East ,VIC,3057,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-006059,,001On00000JfZxc,Manufacturer,1/09/2023,"15-17 Kirkdale Street, ",Brunswick East ,VIC,3057,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003587,,001On00000JfZxy,Service Provider,1/09/2023,"Unit Level 08, 109 Saint Georges Terrace,",Perth,WA,6000,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-000419,,001On00000Jfa1j,Item Supplier,1/09/2023,"2 Silicon Pl,",Tullamarine,VIC,3043,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-004398,,001On00000Jfa1j,Supplier,1/09/2023,"2 Silicon Pl,",Tullamarine,VIC,3043,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-004397,,001On00000Jfa1j,Supplier,1/09/2023,"2 Silicon Pl,",Tullamarine,VIC,3043,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-004396,,001On00000Jfa1j,Supplier,1/09/2023,"2 Silicon Pl,",Tullamarine,VIC,3043,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-000665,,001On00000Jfa1r,Manufacturer,1/09/2023,"2 Pioneer Drive,",Templestowe,VIC,3106,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-000664,,001On00000Jfa1r,Manufacturer,1/09/2023,"2 Pioneer Drive,",Templestowe,VIC,3106,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-000663,,001On00000Jfa1r,Manufacturer,1/09/2023,"2 Pioneer Drive,",Templestowe,VIC,3106,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-006056,,001On00000Jfa1r,Manufacturer,1/09/2023,"2 Pioneer Drive,",Templestowe,VIC,3106,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003639,,001On00000Jfa2C,Service Provider,1/09/2023,"Suite B, 255 Rawson Street,",Auburn,NSW,2144,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003638,,001On00000Jfa2C,Service Provider,1/09/2023,"Suite B, 255 Rawson Street,",Auburn,NSW,2144,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003637,,001On00000Jfa2C,Service Provider,1/09/2023,"Suite B, 255 Rawson Street,",Auburn,NSW,2144,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-003599,,001On00000Jfa2C,Service Provider,1/09/2023,"Suite B, 255 Rawson Street,",Auburn,NSW,2144,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-000629,,001On00000Jfa2N,Manufacturer,1/09/2023,"Unit 4, 1 McDowell Street,",Welshpool,WA,6106,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-000628,,001On00000Jfa2N,Manufacturer,1/09/2023,"Unit 4, 1 McDowell Street,",Welshpool,WA,6106,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-000627,,001On00000Jfa2N,Manufacturer,1/09/2023,"Unit 4, 1 McDowell Street,",Welshpool,WA,6106,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-006066,,001On00000Jfa2N,Manufacturer,1/09/2023,"Unit 4, 1 McDowell Street,",Welshpool,WA,6106,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-000590,,001On00000Jfa2p,Manufacturer,1/09/2023,"27-29 Mandarin Road,",Maddington,WA,6109,,
,,electrical - switchboards,ITM-002727,Switchboards,OC-000589,,001On00000Jfa2p,Manufacturer,1/09/2023,"27-29 Mandarin Road,",Maddington,WA,6109,,
